Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
506,"Furkan Korkmaz, PHI",14,5.7,.386,11.2,5.6,16.1,2.8,11.7,7.4,3.43,3.43,-8.4,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3929325,Furkan Korkmaz
507,"Darrun Hilliard, SA",14,6.8,.362,29.7,10.8,12.8,0.0,8.2,4.1,3.38,3.38,-10.1,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2578259,Darrun Hilliard
508,"Omer Asik, NO/CHI",18,10.1,.397,7.6,22.7,8.6,5.4,22.3,13.9,3.07,3.07,-20.5,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3414,Omer Asik
509,"Larry Drew II, NO/PHI",10,7.0,.354,27.0,8.1,15.3,4.8,0.0,2.3,2.99,2.99,-8.4,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2325495,Larry Drew II
510,"Tim Quarterman, HOU",3,4.3,.515,14.5,29.1,19.1,0.0,25.8,13.0,2.90,2.90,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4064730,Tim Quarterman
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
511,"Kadeem Allen, BOS",18,5.9,.366,25.6,19.2,14.8,4.1,7.1,5.6,2.61,2.61,-12.6,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3134880,Kadeem Allen
512,"Aaron Jackson, HOU",1,35.0,.405,8.4,8.4,12.8,6.5,3.2,4.8,2.47,2.47,-4.4,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2198243,Aaron Jackson
513,"James Webb III, BKN",10,12.0,.333,12.5,12.5,9.6,7.0,14.3,10.6,2.26,2.26,-14.8,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3079021,James Webb III
514,"Zhou Qi, HOU",18,6.9,.295,4.1,20.3,15.4,5.5,14.4,10.0,1.90,1.90,-17.8,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3892894,Zhou Qi
515,"Udonis Haslem, MIA",14,5.1,.252,21.9,8.7,11.1,4.7,10.9,7.8,1.80,1.80,-10.4,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2184,Udonis Haslem
516,"Xavier Rathan-Mayes, MEM",5,23.6,.315,24.0,14.7,21.8,0.0,5.0,2.5,0.92,0.92,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3059247,Xavier Rathan-Mayes
517,"London Perrantes, CLE",14,4.7,.230,23.6,4.7,10.8,1.7,5.0,3.4,0.69,0.69,-10.2,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3059286,London Perrantes
518,"Trey McKinney-Jones, IND",1,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2327832,Trey McKinney-Jones
,"Sean Kilpatrick, CHI/LAC/MIL/BKN",52,12.3,.507,11.2,9.3,25.5,0.0,0.0,0.0,0.00,0.00,-100.3,-3.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2488689,Sean Kilpatrick
,"Tyler Lydon, DEN",1,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,-0.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3934662,Tyler Lydon
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
521,"Matt Williams Jr., MIA",3,3.7,.417,0.0,14.3,25.9,0.0,10.2,5.1,-0.64,-0.64,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2991295,Matt Williams Jr.
522,"Markel Brown, HOU",4,7.8,.357,18.2,18.2,12.5,3.7,14.4,9.1,-1.21,-1.21,-5.4,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2530750,Markel Brown
523,"Vander Blue, LAL",5,9.0,.255,25.3,25.3,8.5,0.0,2.3,1.2,-1.81,-1.81,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2531039,Vander Blue
524,"Jarell Eddie, BOS/CHI",3,3.0,.000,0.0,0.0,6.8,0.0,12.1,6.0,-1.87,-1.87,-1.7,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2528803,Jarell Eddie
525,"Xavier Munford, MIL",6,3.5,.218,31.1,15.5,19.7,5.6,0.0,2.8,-2.04,-2.04,-4.1,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2983512,Xavier Munford
526,"Jacob Pullen, PHI",3,2.0,.500,0.0,33.3,19.5,0.0,0.0,0.0,-2.22,-2.22,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2282622,Jacob Pullen
527,"Ben Moore, IND",2,4.5,.000,100.0,0.0,1.5,0.0,12.5,6.3,-2.26,-2.26,-1.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3057189,Ben Moore
528,"Nate Wolters, UTAH",5,3.8,.167,14.3,0.0,13.6,6.0,5.9,6.0,-2.83,-2.83,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2491079,Nate Wolters
529,"Derrick Williams, LAL",2,4.5,.250,0.0,0.0,17.2,0.0,11.7,5.9,-3.10,-3.10,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6480,Derrick Williams
530,"Chinanu Onuaku, HOU",1,22.0,.400,11.1,33.3,15.1,5.2,15.2,10.2,-3.19,-3.19,-4.5,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3147366,Chinanu Onuaku
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
531,"Scotty Hopson, DAL",1,8.0,.266,25.8,25.8,16.4,0.0,0.0,0.0,-4.60,-4.60,-1.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2328418,Scotty Hopson
532,"Nicolas Brussino, ATL",4,2.5,.000,0.0,0.0,7.9,0.0,33.5,16.7,-4.61,-4.61,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3929314,Nicolas Brussino
533,"PJ Dozier, OKC",2,1.5,.500,0.0,33.3,40.1,0.0,38.3,18.5,-4.82,-4.82,-0.7,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3923250,PJ Dozier
534,"Xavier Silas, BOS",2,3.5,.000,0.0,0.0,17.4,15.8,15.4,15.6,-4.87,-4.87,-1.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6499,Xavier Silas
535,"Charles Cooke, NO",13,2.9,.202,5.9,5.9,16.5,0.0,5.5,2.9,-5.06,-5.06,-8.8,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2988387,Charles Cooke
536,"Erik McCree, UTAH",4,2.0,.000,0.0,33.3,15.3,0.0,14.0,7.1,-8.91,-8.91,-2.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2994165,Erik McCree
537,"Josh McRoberts, DAL",2,3.0,.000,0.0,0.0,6.8,0.0,0.0,0.0,-12.47,-12.47,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3220,Josh McRoberts
538,"Luis Montero, DET",2,4.0,.000,0.0,66.7,15.2,0.0,28.2,13.8,-15.50,-15.50,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3911666,Luis Montero
539,"Chris Boucher, GS",1,1.0,.000,0.0,0.0,39.1,0.0,104.7,55.9,-28.48,-28.48,-0.6,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3948153,Chris Boucher
540,"Mindaugas Kuzminskas, NY",1,2.0,.000,0.0,0.0,40.1,0.0,0.0,0.0,-40.99,-40.99,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3138120,Mindaugas Kuzminskas
